service_id,date,exception_type,holiday_name
CR-Sa-Fitchburg-Smr-20-FtgGLX,20200725,1,
CR-Su-Fitchburg-Smr-20-FtgGLX,20200726,1,
LRV320-7-Wdy-01,20200729,2,
LRV320-7-Wdy-01,20200730,2,
CR-Wdy-Worcester-Smr-20,20200731,2,
RTL320-4-Wdy-01,20200731,1,
RTL320-4-Wdy-01-20:45-OrgSkpNrhStnStd,20200731,2,
RTL320-5-Sa-01-OrgSkpNrhStnStd,20200801,2,
RTL320-6-Su-01-OrgSkpNrhStnStd,20200802,2,
PRIV320-8-Sa-01,20200822,1,
CR-Sa-Fitchburg-Smr-20,20200829,1,
PRIV320-8-Sa-01,20200829,1,
