route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id
89-6-0,89,0,Sullivan Square Station - Davis Station (Detour),,1,50890016,42817601
89-5-0,89,0,Sullivan Square Station - Clarendon Hill (Detour),,2,50890083,42817597
89-6-1,89,1,Davis Station - Sullivan Square Station (Detour),,1,50890117,42817603
89-5-1,89,1,Clarendon Hill - Sullivan Square Station (Detour),,2,50890182,42817598
8993-1-0,8993,0,Haymarket Station - Clarendon Hill (Detour),Sunday early mornings only,1,50891000,42823589
8993-1-1,8993,1,Clarendon Hill - Haymarket Station (Detour),Early mornings only,1,50891100,42816208
90-_-0,90,0,Assembly Row - Davis Station,,1,50900000,42825715
90-_-1,90,1,Davis Station - Assembly Row,,1,50900100,42825713
91-_-0,91,0,"Sullivan Square Station - Central Square, Cambridge",,1,50910000,42816509
91-_-1,91,1,"Central Square, Cambridge - Sullivan Square Station",,1,50910100,42816541
92-3-0,92,0,Downtown - Sullivan Square Station,,1,50920008,42816640
92-_-0,92,0,Haymarket Station - Sullivan Square Station,,3,50920091,42816858
92-3-1,92,1,Sullivan Square Station - Downtown,,1,50920108,42816641
92-_-1,92,1,Sullivan Square Station - Haymarket Station,,3,50920191,42816857
93-1-0,93,0,Downtown - Sullivan Square Station,,1,50930026,42816648
93-2-0,93,0,Downtown - Sullivan Square Station via Navy Yard,Weekdays only,2,50930084,42816646
93-_-0,93,0,Haymarket Station - Sullivan Square Station,,2,50930089,42816684
93-1-1,93,1,Sullivan Square Station - Downtown,,1,50930122,42816647
93-2-1,93,1,Sullivan Square Station - Downtown via Navy Yard,Weekdays only,2,50930186,42816660
93-_-1,93,1,Sullivan Square Station - Haymarket Station,,3,50930190,42816713
93-4-1,93,1,Bunker Hill St at Concord St - Haymarket Station,School days only,3,50930199,42816790
94-1-0,94,0,Davis Station - Medford Square,,1,50940002,42825878
94-2-0,94,0,Davis Station - Medford Square via Medford HS,AM peak hours only,3,50940097,42826000
94-1-1,94,1,Medford Square - Davis Station,,1,50940100,42825879
95-3-0,95,0,Sullivan Square Station - Arlington Center,,1,50950050,42826262
95-_-0,95,0,Sullivan Square Station - West Medford,,1,50950052,42826255
95-5-0,95,0,Fellsway Garage - West Medford via Winthrop St,School days only,3,50950097,42826270
95-2-0,95,0,Fellsway Garage - West Medford,Weekday early mornings only,3,50950099,42826319
95-_-1,95,1,West Medford - Sullivan Square Station,,1,50950150,42826256
95-3-1,95,1,Arlington Center - Sullivan Square Station,,1,50950151,42826257
95-5-1,95,1,West Medford - Fellsway Garage via Winthrop St,School days only,3,50950198,42826282
96-_-0,96,0,Harvard Station - Medford Square,,1,50960003,42825930
96-1-0,96,0,Davis Station - Medford Square,AM peak hours only,3,50960096,42825963
96-_-1,96,1,Medford Square - Harvard Station,,1,50960109,42825931
96-1-1,96,1,Medford Square - Davis Station,AM peak hours only,3,50960190,42825962
97-5-0,97,0,Wellington Station - Malden Center Station,,1,50970000,42825745
97-5-1,97,1,Malden Center Station - Wellington Station,,1,50970100,42825744
99-7-0,99,0,Wellington Station - Woodland Rd,,1,50990044,42826122
99-8-0,99,0,Wellington Station - Woodland Rd via Gateway Center,,1,50990055,42821698
99-7-1,99,1,Woodland Rd - Wellington Station,,1,50990136,42826048
99-8-1,99,1,Woodland Rd - Wellington Station via Gateway Center,,2,50990163,42821853
100-3-0,100,0,Wellington Station - Elm St,,1,51000002,42825542
100-1-0,100,0,Wellington Station - Roosevelt Circle,Evenings only,3,51000097,42822574
100-3-1,100,1,Elm St - Wellington Station,,1,51000103,42825541
100-1-1,100,1,Roosevelt Circle - Wellington Station,Evenings only,3,51000197,42822572
100-_-1,100,1,Elm St - Fellsway Garage,Weekday evenings only,3,51000199,42825577
101-3-0,101,0,Sullivan Square Station - Malden Center Station,,1,51010002,42816415
101-2-0,101,0,Main St & Henry St - Winthrop St & Brooks St,School days only,3,51010097,42816241
101-3-1,101,1,Malden Center Station - Sullivan Square Station,,1,51010104,42816380
101-8-1,101,1,Winthrop St & Brooks St - Sullivan Square Station,School days only,3,51010197,42816220
101-1-1,101,1,Medford Square - Sullivan Square Station,Weekday mornings only,3,51010198,42816215
104-_-0,104,0,Sullivan Square Station - Malden Center Station,,1,51040000,42817375
104-_-1,104,1,Malden Center Station - Sullivan Square Station,,1,51040100,42817367
105-1-0,105,0,Sullivan Square Station - Malden Center Station,,1,51050000,42825777
105-1-1,105,1,Malden Center Station - Sullivan Square Station,,1,51050100,42825776
106-_-0,106,0,Wellington Station - Lebanon Loop,,1,51060003,42826024
106-4-0,106,0,Malden Center Station - Lebanon Loop,Evenings only,3,51060096,42817327
106-3-1,106,1,Lebanon Loop - Wellington Station via Sylvan St,,1,51060108,42826023
106-_-1,106,1,Lebanon Loop - Wellington Station,Weekdays only,3,51060195,42826022
106-4-1,106,1,Lebanon Loop - Malden Center Station,Evenings only,3,51060196,42822571
108-6-0,108,0,Wellington Station - Linden Square,,1,51080005,42826044
108-7-0,108,0,Malden Center Station - Linden Square,Weekdays only,3,51080095,42826046
108-2-0,108,0,Salem St & Sprague St - Linden Square,School days only,3,51080099,42826210
108-6-1,108,1,Linden Square - Wellington Station,,1,51080104,42826043
108-7-1,108,1,Linden Square - Malden Center Station,Weekdays only,3,51080195,42826045
109-_-0,109,0,Sullivan Square Station - Linden Square,,1,51090000,42817368
109-_-1,109,1,Linden Square - Sullivan Square Station,,1,51090100,42817366
110-_-0,110,0,Wellington Station - Wonderland Station,,1,51100016,42816238
110-4-0,110,0,Wellington Station - Broadway & Park Ave,,2,51100084,42816239
110-2-0,110,0,Wellington Station - Woodlawn,,3,51100098,42816283
110-_-1,110,1,Wonderland Station - Wellington Station,,1,51100117,42816242
110-4-1,110,1,Broadway & Park Ave - Wellington Station,,2,51100182,42816265
111-5-0,111,0,Haymarket Station - Woodlawn,,1,51110048,42816879
111-2-0,111,0,Haymarket Station - Cary Square,,1,51110051,42816881
111-5-1,111,1,Woodlawn - Haymarket Station,,1,51110150,42816874
111-2-1,111,1,Cary Square - Haymarket Station,,1,51110155,42816875
111-6-1,111,1,Washington Ave & Revere Beach Pkwy - Haymarket Station,Weekdays only,3,51110193,42816892
112-_-0,112,0,Wood Island Station - Wellington Station via Mystic Mall,,1,51120000,42816476
112-1-0,112,0,Wood Island Station - Wellington Station (Omits Mystic Mall),Sunday middays only,3,51120099,42824252
112-3-0,112,0,Wood Island Station - Wellington Station (Omits Quigley),Weekday early mornings only,3,51120099,42816473
112-_-1,112,1,Wellington Station - Wood Island Station via Mystic Mall,,1,51120100,42816474
112-1-1,112,1,Wellington Station - Wood Island Station (Omits Mystic Mall),Sundays only,3,51120199,42824251
114-1-0,114,0,Maverick Station - Mystic Mall,Weekday middays only,1,51140000,42997660
114-1-1,114,1,Mystic Mall - Maverick Station,Weekdays only,1,51140100,42997661
116-4-0,116,0,Maverick Station - Wonderland Station,,1,51160000,42998126
116-9-0,116,0,Broadway & Central Ave - Wonderland Station,Sunday early mornings only,3,51160099,43005137
116-4-1,116,1,Wonderland Station - Maverick Station,,1,51160100,42998254
116117-7-0,116117,0,Maverick Station - Bellingham Square,Weekday mornings only,1,51161000,42998134
116117-7-1,116117,1,Bellingham Square - Maverick Station,Weekday mornings only,1,51161100,42998111
117-5-0,117,0,Maverick Station - Wonderland Station,,1,51170001,42998127
117-1-0,117,0,"Haymarket Station - Logan Airport, Terminal C",Early mornings only,3,51170099,42998124
117-2-0,117,0,Haymarket Station - Maverick Station,Sunday early mornings only,3,51170099,43005022
117-3-0,117,0,Haymarket Station - Lynn Bus Garage via Maverick Station,Late nights only,3,51170099,42998125
117-5-1,117,1,Wonderland Station - Maverick Station,,1,51170101,42998255
117-3-1,117,1,Lynn Bus Garage - Haymarket Station via Maverick Station,Early mornings only,3,51170198,42998252
117-8-1,117,1,Broadway & Central Ave - Haymarket Station,Weekday early mornings only,3,51170199,42998123
117-_-1,117,1,Wonderland Station - Haymarket Station,Sunday early mornings only,3,51170199,43005136
119-3-0,119,0,Beachmont Station - Northgate Shopping Ctr via Tomasello Way,,1,51190037,42997688
119-1-0,119,0,Beachmont Station - Northgate Shopping Center,Weekdays only,2,51190062,42997679
119-3-1,119,1,Northgate Shopping Ctr - Beachmont Station via Tomasello Way,,1,51190133,42997686
119-1-1,119,1,Northgate Shopping Center - Beachmont Station,Weekdays only,2,51190166,42997678
120-_-0,120,0,Jeffries Point - Orient Heights Station,,1,51200000,42997838
120-5-0,120,0,Bennington St & Brooks St - Orient Heights Station,School days only,3,51200099,42997880
120-6-0,120,0,Orient Heights Station - Orient Heights Station,School days only,3,51200099,42997864
120-_-1,120,1,Orient Heights Station - Jeffries Point,,1,51200100,42997839
120-1-1,120,1,Orient Heights Station - Maverick Station,School days only,3,51200199,42998424
121-2-0,121,0,Maverick Station - Eagle Square,Weekdays only,1,51210034,42997715
121-_-0,121,0,Maverick Station - Wood Island Station,Weekday mornings only,2,51210065,42997731
121-2-1,121,1,Eagle Square - Maverick Station,Weekdays only,1,51210135,42997716
121-_-1,121,1,Wood Island Station - Maverick Station,Weekday mornings only,2,51210164,42997730
131-_-0,131,0,Oak Grove Station - Melrose Highlands Station via East Side,Weekdays only,1,51310050,42825627
131-4-0,131,0,Oak Grove Station - Melrose Highlands Station,Weekdays only,2,51310071,42825618
131-1-0,131,0,Malden Center - Melrose Highlands Station via East Side,Weekday middays only,2,51310080,42825619
131-2-0,131,0,Malden Center Station - Melrose Highlands Station,Weekday early mornings only,3,51310098,42825616
131-_-1,131,1,Melrose Highlands Station - Oak Grove Station via East Side,Weekdays only,1,51310155,42825617
131-4-1,131,1,Melrose Highlands Station - Oak Grove Station,Weekdays only,2,51310160,42825626
131-3-1,131,1,Melrose Highlands Station - Malden Center via East Side,Weekday middays only,2,51310185,42825620
131-2-1,131,1,Melrose Highlands Station - Malden Center Station,Weekday evenings only,3,51310198,42825681
132-_-0,132,0,Malden Center Station - Redstone Shopping Center,,1,51320000,42825594
132-_-1,132,1,Redstone Shopping Center - Malden Center Station,,1,51320100,42825593
134-6-0,134,0,Wellington Station - Winthrop St & Playstead Rd,,1,51340054,42826343
134-5-0,134,0,Wellington Station - North Woburn,,2,51340074,42826370
134-3-0,134,0,Wellington Station - North Woburn via Trade Center,Weekdays only,2,51340083,42826350
134-7-0,134,0,Wellington Station - Medford Square,,3,51340094,42821542
134-2-0,134,0,Wellington - North Woburn via Trade Ctr & Veterans Ctr,Weekday middays only,3,51340096,42826367
134-4-0,134,0,Middlesex Ave - Winthrop St & Brooks St,School days only,3,51340098,42825706
134-9-0,134,0,Wellington Station - Woburn Square,Sundays only,3,51340098,42823438
134-6-1,134,1,Winthrop St & Playstead Rd - Wellington Station,,1,51340153,42826341
134-5-1,134,1,North Woburn - Wellington Station,,2,51340175,42826397
134-3-1,134,1,North Woburn - Wellington Station via Trade Center,Weekdays only,2,51340181,42826351
134-7-1,134,1,Medford Square - Wellington Station,,3,51340195,42821541
134-4-1,134,1,Winthrop St & Brooks St - Middlesex Ave,School days only,3,51340197,42825707
134-2-1,134,1,North Woburn - Wellington via Trade Ctr & Veterans Ctr,Weekday middays only,3,51340198,42826354
134-9-1,134,1,Woburn Square - Wellington Station,Sundays only,3,51340198,42823590
136-5-0,136,0,Malden Center Station - Reading Depot,,1,51360016,42825806
136-6-0,136,0,Oak Grove Station - Reading Depot,PM peak hours only,2,51360088,42825834
136-4-0,136,0,Malden Center Station - Wakefield Square,,3,51360097,42826396
136-3-0,136,0,Oak Grove Station - Wakefield Square,School days only,3,51360098,42825839
136-5-1,136,1,Reading Depot - Malden Center Station,,1,51360115,42825807
136-4-1,136,1,Wakefield Square - Malden Center Station,,2,51360188,42825817
136-3-1,136,1,Wakefield Square - Oak Grove Station,AM peak hours only,3,51360196,42825816
137-3-0,137,0,Malden Center Station - Reading Depot,,1,51370000,42825841
137-3-1,137,1,Reading Depot - Malden Center Station,,1,51370100,42825842
170-_-0,170,0,Dudley Station - Waltham Center,Weekday mornings only,1,51700000,42867734
170-3-1,170,1,Waltham Center - Dudley Station,Weekdays only,1,51700100,42867970
171-_-0,171,0,Dudley Station - Logan Airport Terminals,Early mornings only,1,51710000,42842964
195-_-1,195,1,Lemuel Shattuck Hospital - Park St & Tremont St,,1,51950100,42988075
201-9-0,201,0,Fields Corner - Keystone Apt via Puritan Mall & Neponset Ave,,1,52010041,42949711
201-_-0,201,0,Fields Corner - Adams St & Gallivan Blvd via Neponset Ave,,2,52010069,42949629
201-8-0,201,0,Fields Corner Station - Keystone Apts via Neponset Ave,Weekdays only,2,52010088,42949662
201-8-1,201,1,Keystone Apts - Fields Corner Station via Adams St,,1,52010132,42949589
201-_-1,201,1,Adams St & Gallivan Blvd - Fields Corner via Adams St,,2,52010168,42949628
201-1-1,201,1,Adams St & Gallivan Blvd - Fields Corner via Adams St,School days only,3,52010199,42842961_1
202-5-0,202,0,Fields Corner Station - Keystone Apts via Adams St,Weekdays only,1,52020009,42949624
202-A-0,202,0,Fields Corner - Adams St & Gallivan Blvd via Adams St,School days only,3,52020093,42842949_2
202-4-0,202,0,Fields Corner Station - Hallett Square via Adams St,Weekday early mornings only,3,52020097,42949365
202-6-1,202,1,Keystone Apts - Fields Corner Station via Neponset Ave,Weekdays only,1,52020147,42949593
202-5-1,202,1,Keystone Apt - Fields Corner via Puritan Mall & Neponset Ave,Weekday middays only,1,52020155,42949645
202-4-1,202,1,Hallett Square - Fields Corner Station via Neponset Ave,Weekday early mornings only,3,52020197,42949619
210-_-0,210,0,North Quincy Station - Quincy Center Station,,1,52100049,42949641
210-3-0,210,0,Fields Corner Station - Quincy Center Station,Weekdays only,1,52100052,42949847
210-1-0,210,0,Fields Corner Station - Braintree Station,Late nights only,3,52100098,42949846
210-3-1,210,1,Quincy Center Station - Fields Corner Station,Weekdays only,1,52100144,42949853
210-_-1,210,1,Quincy Center Station - North Quincy Station,,1,52100155,42949525
211-_-0,211,0,Squantum - Quincy Center Station,,1,52110002,42949895
211-7-0,211,0,Squantum - Quincy Center Station via Billings Rd,Sundays only,3,52110097,42756252
211-_-1,211,1,Quincy Center Station - Squantum,,1,52110106,42949881
211-7-1,211,1,Quincy Center Station - Squantum via Billings Rd,Sundays only,3,52110197,42756253
211-1-1,211,1,Hollis Ave & Newbury Ave - Squantum,School days only,3,52110198,42949585
211-3-1,211,1,E Squantum St & Newbury Ave - Squantum,School days only,3,52110198,42949588
211-9-1,211,1,Hancock St & St Anns Rd - Squantum,School days only,3,52110198,42949587
212-2-0,212,0,North Quincy Station - Quincy Center Station,,1,52120000,42949920
212-2-1,212,1,Quincy Center Station - North Quincy Station,,1,52120102,42949925
212-5-1,212,1,Hancock St & St Anns Rd - North Quincy Station,School days only,3,52120197,42949584
214-1-0,214,0,Quincy Center Station - Germantown via Coddington St,Weekdays only,1,52140036,42950054
214-2-0,214,0,Quincy Center Station - Germantown via McGrath Hwy,Weekday middays only,2,52140067,42950055
214-3-0,214,0,Calvin Rd & Moffat Rd - Germantown,School days only,3,52140097,42950117
214-4-0,214,0,Coddington St & Newcomb St - Germantown,School days only,3,52140098,42950093
214-1-1,214,1,Germantown - Quincy Center Station via Coddington St,Weekdays only,1,52140133,42950056
214-2-1,214,1,Germantown - Quincy Center Station via McGrath Hwy,Weekdays only,2,52140166,42950070
214216-2-0,214216,0,Quincy Center Station - Houghs Neck via Germantown,,1,52141033,42950133
214216-4-0,214216,0,Quincy Center - Houghs Neck via McGrath Hwy & Germantown,,2,52141066,42755227
215-1-0,215,0,Ashmont Station - Quincy Center Station,,1,52150003,42949997
215-2-0,215,0,Adams St & Robertson St - Quincy Center Station,School days only,3,52150098,42949583
215-3-0,215,0,Fields Corner Station - Quincy Center Station,Sundays only,3,52150098,42756023
215-_-0,215,0,North Quincy Station - Quincy Center Station,Early mornings only,3,52150098,42950003
215-1-1,215,1,Quincy Center Station - Ashmont Station,,1,52150103,42949994
215-3-1,215,1,Quincy Center Station - Fields Corner Station,Sundays only,3,52150198,42756051
215-7-1,215,1,Quincy Center Station - East Milton Square,School days only,3,52150198,42949418
215-_-1,215,1,Quincy Center Station - North Quincy Station,Early mornings only,3,52150198,42950044
216-_-0,216,0,Quincy Center Station - Houghs Neck,Weekdays only,1,52160002,42950132
216-1-0,216,0,Calvin Rd & Moffat Rd - Houghs Neck,School days only,3,52160098,42950126
216-3-0,216,0,Coddington St & Newcomb St - Houghs Neck,School days only,3,52160098,42950127
216-_-1,216,1,Houghs Neck - Quincy Center Station,,1,52160119,42950128
216-4-1,216,1,Houghs Neck - Quincy Center Station via McGrath Hwy,,2,52160180,42755434
217-9-0,217,0,Ashmont Station - Quincy Center Station,Weekdays only,1,52170050,42949571
217-1-0,217,0,Ashmont - Quincy Center via North Quincy & Hollis Ave,AM peak hours only,2,52170075,42949582
217-8-0,217,0,Ashmont Station - Quincy Center Station via North Quincy,AM peak hours only,2,52170075,42949575
217-9-1,217,1,Quincy Center Station - Ashmont Station,Weekdays only,1,52170140,42949570
217-3-1,217,1,E Squantum St & Newbury Ave - Ashmont Station,Weekday middays only,2,52170172,42949740
217-2-1,217,1,Hollis Ave & Newbury Ave - Bryant Ave & Upton St,School days only,2,52170186,42949741
220-3-0,220,0,Quincy Center Station - Hingham Depot,,1,52200013,42949370
220-4-0,220,0,Quincy Center Station - Hingham Depot via Hingham Center,Weekdays only,2,52200086,42949368
220-3-1,220,1,Hingham Depot - Quincy Center Station,,1,52200100,42949369
221-5-0,221,0,Quincy Center Station - Fort Point,Weekdays only,1,52210000,42949404
221-5-1,221,1,Fort Point - Quincy Center Station,Weekdays only,1,52210100,42949405
222-9-0,222,0,Quincy Center Station - Pleasant St & Washington St,,1,52220049,42949384
222-_-0,222,0,Quincy Center Station - East Weymouth,,1,52220050,42949366
222-_-1,222,1,East Weymouth - Quincy Center Station,,1,52220148,42949367
222-9-1,222,1,Pleasant St & Washington St - Quincy Center Station,,1,52220151,42949385
225-1-0,225,0,Quincy Center Station - Weymouth Landing via South St,,1,52250050,42949742
225-_-0,225,0,Quincy Center Station - Weymouth Landing via Quincy Ave,,1,52250050,42949747
225-1-1,225,1,Weymouth Landing - Quincy Center Station via South St,,1,52250149,42949745
225-_-1,225,1,Weymouth Landing - Quincy Center Station via Quincy Ave,,1,52250150,42949744
226-_-0,226,0,Braintree Station - Columbian Square,,1,52260000,42949763
226-_-1,226,1,Columbian Square - Braintree Station,,1,52260100,42949743
230-3-0,230,0,Quincy Center Station - Montello Station,,1,52300012,42949938
230-5-0,230,0,Quincy Center Station - Montello Station via Holbrook Ct,Middays only,2,52300088,42949979
230-4-0,230,0,Braintree Station - Montello Station,Weekday early mornings only,3,52300099,42949989
230-3-1,230,1,Montello Station - Quincy Center Station,,1,52300131,42949941
230-5-1,230,1,Montello Station - Quincy Center Station via Holbrook Ct,Middays only,2,52300169,42949939
230-4-1,230,1,Montello Station - Braintree Station,Weekday early mornings only,3,52300199,42949946
236-2-0,236,0,Quincy Center Station - South Shore Plaza,,1,52360012,42949374
236-3-0,236,0,Quincy Center Station - Braintree Station,Mornings only,2,52360087,42949414
236-2-1,236,1,South Shore Plaza - Quincy Center Station,,1,52360115,42949375
236-3-1,236,1,Braintree Station - Quincy Center Station,Mornings only,2,52360184,42949415
238-7-0,238,0,Quincy Center Station - Crawford Square,,1,52380050,42950232
238-9-0,238,0,Quincy Center Station - Holbrook/Randolph Station,Weekdays only,1,52380051,42950228
238-3-0,238,0,Quincy Center Station - Avon Square,,3,52380097,42950291
238-5-0,238,0,Quincy Center - Crawford Square (Omits South Shore Plaza),Sunday early mornings only,3,52380099,42756344
238-9-1,238,1,Holbrook/Randolph Station - Quincy Center Station,Weekdays only,1,52380148,42950223
238-7-1,238,1,Crawford Square - Quincy Center Station,,1,52380154,42950225
238-3-1,238,1,Avon Square - Quincy Center Station,Sundays only,3,52380197,42756320
240-1-0,240,0,Ashmont Station - Avon Square,,1,52400048,42950230
240-9-0,240,0,Ashmont Station - Holbrook/Randolph Station,Weekdays only,2,52400074,42950238
240-_-0,240,0,Ashmont Station - Crawford Square,,2,52400076,42950297
240-1-1,240,1,Avon Square - Ashmont Station,,1,52400153,42950222
240-_-1,240,1,Memorial Pkwy - Ashmont Station,,2,52400172,42950236
240-9-1,240,1,Holbrook/Randolph Station - Ashmont Station,Weekdays only,2,52400179,42950226
240-2-1,240,1,Crawford Square - North Randolph,,3,52400197,42950287
240-3-1,240,1,Holbrook/Randolph Station - North Randolph,Weekdays only,3,52400197,42950282
240-7-1,240,1,Avon Square - Quincy Center Station,Weekdays only,3,52400198,42950296
245-_-0,245,0,Mattapan Station - Quincy Center Station via Edge Hill Rd,Weekdays only,1,52450034,42949526
245-1-0,245,0,Mattapan Station - Quincy Center Station via Brook Rd,Peak hours only,2,52450079,42949426
245-2-0,245,0,Mattapan Station - Quincy Center Station via Canton Ave,Weekday middays only,3,52450093,42949558
245-8-0,245,0,Mattapan - Quincy Center via Alleyne St & Edge Hill Rd,AM peak hours only,3,52450093,42949494
245-_-1,245,1,Quincy Center Station - Mattapan Station via Edge Hill Rd,Weekdays only,1,52450130,42949493
245-1-1,245,1,Quincy Center Station - Mattapan Station via Brook Rd,Weekdays only,2,52450173,42949425
245-5-1,245,1,Hancock St & St Anns Rd - Newport Ave & Beale St,School days only,3,52450196,42949586
325-1-0,325,0,Haymarket Station - Fellsway (AM Route),,2,53250062,42816302
325-_-0,325,0,Haymarket Station - Fellsway (PM Route),,2,53250062,42816210
325-2-0,325,0,Haymarket Station - Roosevelt Circle,,2,53250083,42816212
325-3-0,325,0,Haymarket Station - Redstone Shopping Center,Afternoons only,3,53250092,42816345
325-1-1,325,1,Fellsway - Haymarket Station (AM Route),,1,53250149,42816303
325-_-1,325,1,Fellsway - Haymarket Station (PM Route),Afternoons only,1,53250159,42816314
325-3-1,325,1,Redstone Shopping Center - Haymarket Station,Mornings only,3,53250191,42816308
326-_-0,326,0,Haymarket Station - West Medford (PM Route),,1,53260048,42816211
326-1-0,326,0,Haymarket Station - West Medford (AM Route),,1,53260051,42816305
326-1-1,326,1,West Medford - Haymarket Station (AM Route),,1,53260132,42816214
326-_-1,326,1,West Medford - Haymarket Station (PM Route),,2,53260167,42816213
350-5-0,350,0,Alewife Station - North Burlington via Burlington Mall,,1,53500031,43008114
350-7-0,350,0,Alewife Station - North Burlington via Burlington Mall Rd,Mornings only,2,53500082,43008156
350-4-0,350,0,Alewife Station - North Burlington,,2,53500085,43008111
350-5-1,350,1,North Burlington - Alewife Station via Burlington Mall,,1,53500120,43008112
350-4-1,350,1,North Burlington - Alewife Station,,2,53500179,43008143
351-3-0,351,0,Alewife Station - EMD Serono,,1,53510000,43007528
351-3-1,351,1,Bedford Woods Dr - Alewife Station,,1,53510100,43007524
352-_-0,352,0,"State St, Boston - Burlington",,1,53520000,42816355
352-_-1,352,1,"Burlington - State St, Boston",,1,53520100,42816209
354-_-0,354,0,"State St, Boston - Woburn",,1,53540050,42825642
354-5-0,354,0,"State St, Boston - Woburn via West Cummings Pk & Medford Sq",,2,53540068,42825637
354-4-0,354,0,"State St, Boston - North Burlington",,2,53540086,42825644
354-3-0,354,0,"State St, Boston - Woburn via West Cummings Park",Middays only,3,53540093,42825635
354-_-1,354,1,"Woburn - State St, Boston",,1,53540144,42825636
354-5-1,354,1,"Woburn - State St, Boston via West Cummings Pk & Medford Sq",,2,53540162,42825641
354-3-1,354,1,"Woburn - State St, Boston via West Cummings Park",Middays only,3,53540192,42825872
411-8-0,411,0,Malden Center Station - Jack Satter House,,1,54110027,42826103
411-1-0,411,0,Malden Center Station - Kennedy Dr,Weekdays only,2,54110072,42826095
411-8-1,411,1,Jack Satter House - Malden Center Station,,1,54110130,42826104
411-1-1,411,1,Kennedy Dr - Malden Center Station,Weekdays only,2,54110169,42826094
424-6-0,424,0,Wonderland Station - Eastern Ave & Essex St,Weekdays only,1,54240000,42997468
424-6-1,424,1,Eastern Ave & Essex St - Wonderland Station,Weekday mornings only,1,54240100,42997463
426-7-0,426,0,"Wonderland Station - Central Square, Lynn via Silsbee St",,1,54260052,42997432
426-_-0,426,0,"Haymarket Station - Central Square, Lynn",Weekdays only,2,54260063,42997425
426-1-0,426,0,Haymarket Station - West Lynn,PM peak hours only,3,54260095,42997746
426-2-0,426,0,"O'Callaghan Way & Holyoke St - Central Square, Lynn",School days only,3,54260097,42997810
426-3-0,426,0,"O'Callaghan Way & Fecteau Way - Central Square, Lynn",School days only,3,54260097,42997814
426-4-0,426,0,"Linden Sq - Central Square, Lynn",AM peak hours only,3,54260097,42997657
426-9-0,426,0,"Wonderland Station - Central Square, Lynn",Late nights only,3,54260097,43146758
426-5-0,426,0,"Haymarket Station - Central Square, Lynn via Bell Cir",Weekday late nights only,3,54260099,42997832
426-7-1,426,1,"Central Square, Lynn - Wonderland Station",,1,54260148,42997418
426-_-1,426,1,"Central Square, Lynn - Haymarket Station",Weekdays only,1,54260157,42997415
426-1-1,426,1,West Lynn - Haymarket Station,Weekday mornings only,3,54260194,42997623
428-_-0,428,0,Haymarket Station - Oaklandvale,Weekdays only,1,54280000,42997442
428-_-1,428,1,Oaklandvale - Haymarket Station,Weekday mornings only,1,54280100,42997620
429-_-0,429,0,Central Sq - Northgate Ctr via Square One & Garfield Ave,,1,54290021,42997642
429-1-0,429,0,"Central Sq, Lynn - Northgate Shopping Ctr via Garfield Ave",Weekday mornings only,2,54290090,42997639
429-3-0,429,0,"Central Square, Lynn - O'Callaghan Way & Fecteau Way",School days only,3,54290094,42997801
429-2-0,429,0,"Central Sq, Lynn - Northgate Shopping Ctr via Square One",Evenings only,3,54290095,42997649
429-5-0,429,0,Neptune Towers - O'Callaghan Way & Osborne St,School days only,3,54290098,42997805
429-_-1,429,1,Northgate Ctr - Central Sq via Square One & Garfield Ave,,1,54290122,42997629
429-1-1,429,1,"Northgate Shopping Ctr - Central Sq, Lynn via Garfield Ave",Weekday mornings only,3,54290192,42997625
429-2-1,429,1,"Northgate Shopping Ctr - Central Sq, Lynn via Square One",Evenings only,3,54290193,42997636
429-3-1,429,1,"O'Callaghan Way & Fecteau Way - Central Square, Lynn",School days only,3,54290195,42997811
429-4-1,429,1,"O'Callaghan Way & Holyoke St - Central Square, Lynn",School days only,3,54290196,42997808
430-1-0,430,0,Malden Center Station - Saugus Center,,1,54300012,42826099
430-6-0,430,0,Malden Center Station - Saugus Center (Omits Square One),Weekday mornings only,3,54300091,42826070
430-2-0,430,0,Malden Center Station - Saugus Center via Kennedy Dr,Weekday evenings only,3,54300098,42816365
430-7-0,430,0,Salem St & Sprague St - Square One Mall,School days only,3,54300098,42826213
430-1-1,430,1,Saugus Center - Malden Center Station,,1,54300113,42826100
430-6-1,430,1,Saugus Center - Malden Center Station (Omits Square One),Weekday mornings only,2,54300187,42826071
430-2-1,430,1,Saugus Center - Malden Center Station via Kennedy Dr,Weekday evenings only,3,54300198,42816363
434-_-0,434,0,"Haymarket Station - Main St, Peabody",Weekdays only,1,54340000,42997519
434-_-1,434,1,"Main St, Peabody - Haymarket Station",Weekday mornings only,1,54340100,42997520
435-6-0,435,0,Neptune Towers - Liberty Tree Mall,,1,54350039,42997521
435-_-0,435,0,"Central Square, Lynn - Liberty Tree Mall",,2,54350068,42997522
435-5-0,435,0,"Central Square, Lynn - Danvers Square via Liberty Tree Mall",Weekday mornings only,3,54350095,42997743
435-4-0,435,0,"Central Square, Lynn - Liberty Tree Mall via Danvers Square",Weekday evenings only,3,54350096,42997543
435-6-1,435,1,Liberty Tree Mall - Neptune Towers,,1,54350133,42997530
435-_-1,435,1,"Liberty Tree Mall - Central Square, Lynn via Danvers Square",,2,54350172,42997537
435-2-1,435,1,"Main St, Peabody - Central Square, Lynn",Weekday mornings only,3,54350194,42997541
