service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
CR-Sa-Lowell-Fall-19C0,0,0,0,0,0,0,0,20200217,20200217
CR-Sa-Middleborough-Fall-19,0,0,0,0,0,1,0,20200111,20200314
CR-Sa-Middleborough-Fall-19C0,0,0,0,0,0,0,0,20200217,20200217
CR-Sa-Needham-Fall-19,0,0,0,0,0,1,0,20200111,20200314
CR-Sa-Needham-Fall-19C0,0,0,0,0,0,0,0,20200217,20200217
CR-Sa-Newburyport-Fall-19,0,0,0,0,0,1,0,20200111,20200314
CR-Sa-Newburyport-Fall-19C0,0,0,0,0,0,0,0,20200217,20200217
CR-Sa-Providence-FallProvB-19,0,0,0,0,0,1,0,20200111,20200314
CR-Sa-Providence-FallProvB-19C0,0,0,0,0,0,0,0,20200217,20200217
CR-Sa-Worcester-Fall-19,0,0,0,0,0,1,0,20200111,20200314
CR-Sa-Worcester-Fall-19C0,0,0,0,0,0,0,0,20200217,20200217
CR-Su-Fairmount-Fall-19,0,0,0,0,0,0,1,20200112,20200308
CR-Su-Fitchburg-Fall-19,0,0,0,0,0,0,1,20200126,20200308
CR-Su-Fitchburg-Fall-19-FtgGLX,0,0,0,0,0,0,1,20200112,20200119
CR-Su-Franklin-Fall-19,0,0,0,0,0,0,1,20200112,20200308
CR-Su-Greenbush-Fall-19,0,0,0,0,0,0,1,20200112,20200308
CR-Su-Haverhill-Fall-19,0,0,0,0,0,0,1,20200112,20200308
CR-Su-Kingston-Fall-19,0,0,0,0,0,0,1,20200112,20200308
CR-Su-Lowell-Fall-19,0,0,0,0,0,0,1,20200112,20200308
CR-Su-Middleborough-Fall-19,0,0,0,0,0,0,1,20200112,20200308
CR-Su-Newburyport-Fall-19,0,0,0,0,0,0,1,20200112,20200308
CR-Su-Providence-FallProvB-19,0,0,0,0,0,0,1,20200112,20200308
CR-Su-Worcester-Fall-19,0,0,0,0,0,0,1,20200112,20200308
CR-Wdy-Fairmount-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Fitchburg-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Franklin-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Greenbush-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Haverhill-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Kingston-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Lowell-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Middleborough-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Needham-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Newburyport-Fall-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Providence-FallProvB-19,1,1,1,1,1,0,0,20200109,20200313
CR-Wdy-Worcester-Fall-19,1,1,1,1,1,0,0,20200109,20200313
LRV12020-hlb10011-Wdy-01,1,1,1,1,1,0,0,20200109,20200313
LRV12020-hlb10011-Wdy-01-20:45-KnrRsr,0,0,0,0,1,0,0,20200110,20200110
LRV12020-hlb10016-Sa-01,0,0,0,0,0,1,0,20200229,20200314
LRV12020-hlb10016-Sa-01-KnrRsr,0,0,0,0,0,1,0,20200111,20200222
LRV12020-hlb10017-Su-01,0,0,0,0,0,0,1,20200301,20200308
LRV12020-hlb10017-Su-01-KnrRsr,0,0,0,0,0,0,1,20200112,20200223
LRV12020-hlm10011-Wdy-01,1,1,1,1,1,0,0,20200109,20200313
MartinLutherKingDay-WashingtonsBirthday,0,0,0,0,0,0,0,20200120,20200217
PRIV12020-hpa10011-Wdy-01,1,1,1,1,1,0,0,20200109,20200313
PRIV12020-hpa10016-Sa-01,0,0,0,0,0,1,0,20200111,20200314
PRIV12020-hpj10011-Wdy-01,1,1,1,1,1,0,0,20200109,20200313
PRIV12020-hpj10016-Sa-01,0,0,0,0,0,1,0,20200111,20200314
PRIV12020-hpp10ns1-Wdy-01,0,1,1,1,1,0,0,20200218,20200221
RTL12020-hmb10011-Wdy-01,1,1,1,1,1,0,0,20200109,20200313
RTL12020-hmo10011-Wdy-01,1,1,1,1,1,0,0,20200109,20200313
RTL12020-hmo10011-Wdy-01-20:45-HSllTfs,0,0,0,0,1,0,0,20200117,20200214
RTL12020-hmo10016-Sa-01,0,0,0,0,0,1,0,20200222,20200314
RTL12020-hmo10016-Sa-01-HSllTfs,0,0,0,0,0,1,0,20200118,20200215
RTL12020-hmo10017-Su-01,0,0,0,0,0,0,1,20200223,20200308
RTL12020-hmo10017-Su-01-HSllTfs,0,0,0,0,0,0,1,20200119,20200216
RTL12020-hms10011-Wdy-01,1,1,1,1,1,0,0,20200109,20200313
RTL12020-hms10016-Sa-01,0,0,0,0,0,1,0,20200118,20200118
RTL12020-hms10016-Sa-01-AlfHrd,0,0,0,0,0,1,0,20200111,20200307
RTL12020-hms10017-Su-01,0,0,0,0,0,0,1,20200119,20200119
RTL12020-hms10017-Su-01-AlfHrd,0,0,0,0,0,0,1,20200112,20200308
WinterSaturday,0,0,0,0,0,1,0,20200111,20200314
WinterSunday,0,0,0,0,0,0,1,20200112,20200308
WinterWeekday,1,1,1,1,1,0,0,20200109,20200313
