added_route_id,trip_id
27,42982193
24,42982195
27,42982195
24,42982197
27,42982197
24,42982199
27,42982199
24,42982201
27,42982201
24,42981979
27,42981979
24,42983627
27,42983627
24,42983629
27,42983629
24,42983631
27,42983631
24,42983633
27,42983633
24,42983635
27,42983635
24,42983637
27,42983637
32,42986973
33,42986973
32,42987000
33,42987000
32,42981443
33,42981443
32,42982775
33,42982775
32,42983059
33,42983059
32,42983086
33,42983086
40,42988314
50,42988314
40,42988325
50,42988325
40,42980752
50,42980752
40,42980753
50,42980753
40,42980755
50,42980755
40,42980758
50,42980758
40,42986263
50,42986263
40,42986264
50,42986264
40,42986265
50,42986265
40,42986266
50,42986266
40,42986267
50,42986267
40,42986268
50,42986268
40,42986269
50,42986269
40,42986270
50,42986270
40,42982084
50,42982084
40,42982085
50,42982085
40,42982087
50,42982087
40,42982090
50,42982090
40,42984353
50,42984353
40,42984363
50,42984363
40,42988295
50,42988295
40,42988298
50,42988298
40,42980754
50,42980754
40,42980756
50,42980756
40,42980757
50,42980757
40,42980759
50,42980759
40,42986262
50,42986262
40,42986271
50,42986271
40,42986272
50,42986272
40,42986273
50,42986273
40,42986274
50,42986274
40,42986275
50,42986275
40,42986276
50,42986276
40,42986277
50,42986277
40,42982086
50,42982086
40,42982088
50,42982088
40,42982089
50,42982089
40,42982091
50,42982091
40,42984334
50,42984334
40,42984337
50,42984337
441,42997968
442,42997968
441,42997971
442,42997971
441,42997979
442,42997979
441,42997980
442,42997980
441,42997989
442,42997989
441,42998001
442,42998001
441,42998006
442,42998006
441,42998013
442,42998013
441,42998017
442,42998017
441,42998018
442,42998018
441,42998022
442,42998022
441,42998023
442,42998023
441,42998025
442,42998025
441,42998028
442,42998028
441,42998034
442,42998034
441,42998035
442,42998035
441,42998042
442,42998042
441,42998049
442,42998049
441,42998054
442,42998054
441,42998062
442,42998062
441,42998072
442,42998072
441,42998082
442,42998082
441,42998085
442,42998085
441,42998090
442,42998090
441,42999481
442,42999481
441,42999484
442,42999484
441,42999492
442,42999492
441,42999493
442,42999493
441,42999502
442,42999502
441,42999514
442,42999514
441,42999519
442,42999519
441,42999526
442,42999526
441,42999530
442,42999530
441,42999531
442,42999531
441,42999535
442,42999535
441,42999536
442,42999536
441,42999538
442,42999538
441,42999541
442,42999541
441,42999547
442,42999547
441,42999548
442,42999548
441,42999555
442,42999555
441,42999562
442,42999562
441,42999567
442,42999567
441,42999575
442,42999575
441,42999585
442,42999585
441,42999595
442,42999595
441,42999598
442,42999598
441,42999603
442,42999603
441,42997974
442,42997974
441,42997986
442,42997986
441,42997991
442,42997991
441,42997993
442,42997993
441,42997995
442,42997995
441,42997998
442,42997998
441,42997999
